missed packet number, sample offset, latency (ms), sample
-559, 4097, 4.097, 1000 0001 1000 0001
-559, 4116, 4.116, 1000 0001 0000 0001
-559, 4161, 4.161, 1111 1110 0111 1110
-563, 0, 0.0, 0111 1110 0111 1110
-563, 1, 0.001, 0000 0001 0000 0001
-563, 20, 0.02, 0000 0001 1000 0001
-563, 75, 0.075, 0111 1110 1111 1110
-563, 314, 0.314, 0111 1110 0111 1110
-563, 624, 0.624, 0111 1110 1111 1110
-563, 1187, 1.187, 0111 1110 0111 1110
-563, 1497, 1.497, 0111 1110 1111 1110
-563, 2143, 2.143, 0111 1110 0111 1110
-563, 2359, 2.359, 0111 1110 1111 1110
-563, 3037, 3.037, 0111 1110 0111 1110
-563, 3204, 3.204, 0111 1110 1111 1110
-563, 3778, 3.778, 0111 1110 0111 1110
-563, 4019, 4.019, 0111 1110 1111 1110
-565, 0, 0.0, 1111 1110 1111 1110
-565, 1, 0.001, 1000 0001 1000 0001
-565, 20, 0.02, 1000 0001 0000 0001
-565, 74, 0.074, 1111 1110 0111 1110
-565, 319, 0.319, 1111 1110 1111 1110
-565, 624, 0.624, 1111 1110 0111 1110
-565, 1209, 1.209, 1111 1110 1111 1110
-565, 1481, 1.481, 1111 1110 0111 1110
-565, 2208, 2.208, 1111 1110 1111 1110
-565, 2432, 2.432, 1111 1110 0111 1110
-565, 3078, 3.078, 1111 1110 1111 1110
-565, 3243, 3.243, 1111 1110 0111 1110
-565, 3777, 3.777, 1111 1110 1111 1110
-565, 4097, 4.097, 1000 0001 1000 0001
-565, 4116, 4.116, 1111 1110 0111 1110
-592, 0, 0.0, 1111 1110 0111 1110
-592, 1, 0.001, 1000 0001 0000 0001
-592, 21, 0.021, 1000 0001 1000 0001
-592, 62, 0.062, 1111 1110 1111 1110
-592, 296, 0.296, 1111 1110 0111 1110
-592, 601, 0.601, 1111 1110 1111 1110
-592, 1185, 1.185, 1111 1110 0111 1110
-592, 1437, 1.437, 1111 1110 1111 1110
-592, 2075, 2.075, 1111 1110 0111 1110
-592, 2301, 2.301, 1111 1110 1111 1110
-592, 2945, 2.945, 1111 1110 0111 1110
-592, 3130, 3.13, 1111 1110 1111 1110
-592, 3652, 3.652, 1111 1110 0111 1110
-592, 4001, 4.001, 1111 1110 1111 1110
-595, 0, 0.0, 1111 1110 1111 1110
-595, 1, 0.001, 1000 0001 1000 0001
-595, 20, 0.02, 1000 0001 0000 0001
-595, 91, 0.091, 1111 1110 0111 1110
-595, 416, 0.416, 1111 1110 1111 1110
-595, 741, 0.741, 1111 1110 0111 1110
-595, 1650, 1.65, 1111 1110 1111 1110
-595, 1909, 1.909, 1111 1110 0111 1110
-595, 2650, 2.65, 1111 1110 1111 1110
-595, 2840, 2.84, 1111 1110 0111 1110
-595, 3402, 3.402, 1111 1110 1111 1110
-595, 3759, 3.759, 1111 1110 0111 1110
-598, 0, 0.0, 1111 1110 0111 1110
-598, 1, 0.001, 1000 0001 0000 0001
-598, 20, 0.02, 1000 0001 1000 0001
-598, 79, 0.079, 1111 1110 1111 1110
-598, 315, 0.315, 1111 1110 0111 1110
-598, 615, 0.615, 1111 1110 1111 1110
-598, 1176, 1.176, 1111 1110 0111 1110
-598, 1451, 1.451, 1111 1110 1111 1110
-598, 2185, 2.185, 1111 1110 0111 1110
-598, 2432, 2.432, 1111 1110 1111 1110
-598, 3170, 3.17, 1111 1110 0111 1110
-598, 3327, 3.327, 1111 1110 1111 1110
-598, 3840, 3.84, 1111 1110 0111 1110
-598, 4097, 4.097, 1000 0001 0000 0001
-598, 4116, 4.116, 1000 0001 1000 0001
-598, 4175, 4.175, 1111 1110 1111 1110
-598, 745401, 745.401, 0000 0000 0000 0000
-598, 749497, 749.497, 1111 1110 1111 1110
-604, 0, 0.0, 0111 1110 1111 1110
-604, 1, 0.001, 0000 0001 1000 0001
-604, 20, 0.02, 0000 0001 0000 0001
-604, 76, 0.076, 0111 1110 0111 1110
-604, 315, 0.315, 0111 1110 1111 1110
-604, 645, 0.645, 0111 1110 0111 1110
-604, 1358, 1.358, 0111 1110 1111 1110
-604, 1360, 1.36, 0111 1110 0111 1110
-604, 1361, 1.361, 0111 1110 1111 1110
-604, 1639, 1.639, 0111 1110 0111 1110
-604, 2277, 2.277, 0111 1110 1111 1110
-604, 2480, 2.48, 0111 1110 0111 1110
-604, 3129, 3.129, 0111 1110 1111 1110
-604, 3294, 3.294, 0111 1110 0111 1110
-604, 3832, 3.832, 0111 1110 1111 1110
-604, 4097, 4.097, 0000 0001 1000 0001
-604, 4116, 4.116, 0000 0001 0000 0001
-604, 4172, 4.172, 0111 1110 0111 1110
-618, 0, 0.0, 1111 1110 0111 1110
-618, 1, 0.001, 1000 0001 0000 0001
-618, 20, 0.02, 1000 0001 1000 0001
-618, 78, 0.078, 1111 1110 1111 1110
-618, 319, 0.319, 1111 1110 0111 1110
-618, 641, 0.641, 1111 1110 1111 1110
-618, 1262, 1.262, 1111 1110 0111 1110
-618, 1524, 1.524, 1111 1110 1111 1110
-618, 2174, 2.174, 1111 1110 0111 1110
-618, 2403, 2.403, 1111 1110 1111 1110
-618, 3100, 3.1, 1111 1110 0111 1110
-618, 3262, 3.262, 1111 1110 1111 1110
-618, 3757, 3.757, 1111 1110 0111 1110
-618, 4097, 4.097, 1000 0001 0000 0001
-618, 4111, 4.111, 1111 1110 1111 1110
-632, 0, 0.0, 0111 1110 1111 1110
-632, 1, 0.001, 0000 0001 1000 0001
-632, 20, 0.02, 0000 0001 0000 0001
-632, 161, 0.161, 0111 1110 0111 1110
-632, 445, 0.445, 0111 1110 1111 1110
-632, 755, 0.755, 0111 1110 0111 1110
-632, 1384, 1.384, 0111 1110 1111 1110
-632, 1641, 1.641, 0111 1110 0111 1110
-632, 2276, 2.276, 0111 1110 1111 1110
-632, 2478, 2.478, 0111 1110 0111 1110
-632, 3213, 3.213, 0111 1110 1111 1110
-632, 3393, 3.393, 0111 1110 0111 1110
-632, 4001, 4.001, 0111 1110 1111 1110
-632, 4097, 4.097, 0000 0001 1000 0001
-632, 4116, 4.116, 0000 0001 0000 0001
-632, 4257, 4.257, 0111 1110 0111 1110
-632, 328410, 328.41, 0000 0000 0000 0000
-632, 332506, 332.506, 0111 1110 0111 1110
-640, 0, 0.0, 1000 0001 0000 0001
-640, 20, 0.02, 1000 0001 1000 0001
-640, 105, 0.105, 1111 1110 1111 1110
-640, 415, 0.415, 1111 1110 0111 1110
-640, 757, 0.757, 1111 1110 1111 1110
-640, 1638, 1.638, 1111 1110 0111 1110
-640, 1905, 1.905, 1111 1110 1111 1110
-640, 2637, 2.637, 1111 1110 0111 1110
-640, 2840, 2.84, 1111 1110 1111 1110
-640, 3594, 3.594, 1111 1110 0111 1110
-640, 3758, 3.758, 1111 1110 1111 1110
-640, 420249, 420.249, 0000 0000 0000 0000
-640, 424345, 424.345, 1111 1110 1111 1110
-645, 0, 0.0, 1111 1110 1111 1110
-645, 1, 0.001, 1000 0001 1000 0001
-645, 20, 0.02, 1000 0001 0000 0001
-645, 64, 0.064, 1111 1110 0111 1110
-645, 270, 0.27, 1111 1110 1111 1110
-645, 586, 0.586, 1111 1110 0111 1110
-645, 1125, 1.125, 1111 1110 1111 1110
-645, 1390, 1.39, 1111 1110 0111 1110
-645, 2019, 2.019, 1111 1110 1111 1110
-645, 2249, 2.249, 1111 1110 0111 1110
-645, 2922, 2.922, 1111 1110 1111 1110
-645, 3133, 3.133, 1111 1110 0111 1110
-645, 3796, 3.796, 1111 1110 1111 1110
-645, 4041, 4.041, 1111 1110 0111 1110
-657, 0, 0.0, 0111 1110 0111 1110
-657, 1, 0.001, 0000 0001 0000 0001
-657, 21, 0.021, 0000 0001 1000 0001
-657, 120, 0.12, 0111 1110 1111 1110
-657, 437, 0.437, 0111 1110 0111 1110
-657, 738, 0.738, 0111 1110 1111 1110
-657, 1289, 1.289, 0111 1110 0111 1110
-657, 1540, 1.54, 0111 1110 1111 1110
-657, 2226, 2.226, 0111 1110 0111 1110
-657, 2451, 2.451, 0111 1110 1111 1110
-657, 3209, 3.209, 0111 1110 0111 1110
-657, 3423, 3.423, 0111 1110 1111 1110
-657, 4037, 4.037, 0111 1110 0111 1110
-657, 4097, 4.097, 0000 0001 0000 0001
-657, 4117, 4.117, 0000 0001 1000 0001
-657, 4216, 4.216, 0111 1110 1111 1110
-675, 0, 0.0, 1111 1110 1111 1110
-675, 1, 0.001, 1000 0001 1000 0001
-675, 20, 0.02, 1000 0001 0000 0001
-675, 60, 0.06, 1111 1110 0111 1110
-675, 274, 0.274, 1111 1110 1111 1110
-675, 590, 0.59, 1111 1110 0111 1110
-675, 1185, 1.185, 1111 1110 1111 1110
-675, 1476, 1.476, 1111 1110 0111 1110
-675, 2061, 2.061, 1111 1110 1111 1110
-675, 2310, 2.31, 1111 1110 0111 1110
-675, 3034, 3.034, 1111 1110 1111 1110
-675, 3214, 3.214, 1111 1110 0111 1110
-675, 3754, 3.754, 1111 1110 1111 1110
-675, 4089, 4.089, 1111 1110 0111 1110
-676, 0, 0.0, 1111 1110 0111 1110
-676, 1, 0.001, 1000 0001 0000 0001
-676, 20, 0.02, 1000 0001 1000 0001
-676, 101, 0.101, 1111 1110 1111 1110
-676, 362, 0.362, 1111 1110 0111 1110
-676, 699, 0.699, 1111 1110 1111 1110
-676, 1337, 1.337, 1111 1110 0111 1110
-676, 1591, 1.591, 1111 1110 1111 1110
-676, 2305, 2.305, 1111 1110 0111 1110
-676, 2501, 2.501, 1111 1110 1111 1110
-676, 3253, 3.253, 1111 1110 0111 1110
-676, 3414, 3.414, 1111 1110 1111 1110
-676, 3945, 3.945, 1111 1110 0111 1110
-676, 4097, 4.097, 1000 0001 0000 0001
-676, 4116, 4.116, 1000 0001 1000 0001
-676, 4197, 4.197, 1111 1110 1111 1110
-677, 0, 0.0, 1111 1110 1111 1110
-677, 1, 0.001, 1000 0001 1000 0001
-677, 20, 0.02, 1000 0001 0000 0001
-677, 91, 0.091, 1111 1110 0111 1110
-677, 350, 0.35, 1111 1110 1111 1110
-677, 691, 0.691, 1111 1110 0111 1110
-677, 1301, 1.301, 1111 1110 1111 1110
-677, 1570, 1.57, 1111 1110 0111 1110
-677, 2247, 2.247, 1111 1110 1111 1110
-677, 2481, 2.481, 1111 1110 0111 1110
-677, 3172, 3.172, 1111 1110 1111 1110
-677, 3366, 3.366, 1111 1110 0111 1110
-677, 3878, 3.878, 1111 1110 1111 1110
-677, 4097, 4.097, 1000 0001 1000 0001
-677, 4116, 4.116, 1000 0001 0000 0001
-677, 4187, 4.187, 1111 1110 0111 1110
-679, 0, 0.0, 0111 1110 0111 1110
-679, 1, 0.001, 0000 0001 0000 0001
-679, 21, 0.021, 0000 0001 1000 0001
-679, 86, 0.086, 0111 1110 1111 1110
-679, 322, 0.322, 0111 1110 0111 1110
-679, 633, 0.633, 0111 1110 1111 1110
-679, 1215, 1.215, 0111 1110 0111 1110
-679, 1493, 1.493, 0111 1110 1111 1110
-679, 2199, 2.199, 0111 1110 0111 1110
-679, 2437, 2.437, 0111 1110 1111 1110
-679, 3248, 3.248, 0111 1110 0111 1110
-679, 3440, 3.44, 0111 1110 1111 1110
-679, 4101, 4.101, 0000 0001 0000 0001
-679, 4117, 4.117, 0000 0001 1000 0001
-679, 4182, 4.182, 0111 1110 1111 1110
-679, 27770, 27.77, 0111 1110 0111 1110
-679, 28301, 28.301, 0111 1110 1111 1110
-679, 28486, 28.486, 0111 1110 0111 1110
-679, 29145, 29.145, 0111 1110 1111 1110
-679, 29544, 29.544, 0111 1110 0111 1110
-679, 30207, 30.207, 0111 1110 1111 1110
-679, 30537, 30.537, 0111 1110 0111 1110
-679, 31275, 31.275, 0111 1110 1111 1110
-679, 31514, 31.514, 0111 1110 0111 1110
-679, 1099652, 1099.652, 0000 0000 0000 0000
-679, 1103748, 1103.748, 0111 1110 0111 1110
-679, 1105140, 1105.14, 0000 0000 0000 0000
-679, 1109236, 1109.236, 0111 1110 0111 1110
-682, 0, 0.0, 0111 1110 0111 1110
-682, 1, 0.001, 0000 0001 0000 0001
-682, 20, 0.02, 0000 0001 1000 0001
-682, 72, 0.072, 0111 1110 1111 1110
-682, 388, 0.388, 0111 1110 0111 1110
-682, 709, 0.709, 0111 1110 1111 1110
-682, 1564, 1.564, 0111 1110 0111 1110
-682, 1905, 1.905, 0111 1110 1111 1110
-682, 2778, 2.778, 0111 1110 0111 1110
-682, 3018, 3.018, 0111 1110 1111 1110
-682, 3674, 3.674, 0111 1110 0111 1110
-682, 3919, 3.919, 0111 1110 1111 1110
-693, 0, 0.0, 0000 0001 1000 0001
-693, 20, 0.02, 0000 0001 0000 0001
-693, 63, 0.063, 0111 1110 0111 1110
-693, 327, 0.327, 0111 1110 1111 1110
-693, 662, 0.662, 0111 1110 0111 1110
-693, 1305, 1.305, 0111 1110 1111 1110
-693, 1562, 1.562, 0111 1110 0111 1110
-693, 2253, 2.253, 0111 1110 1111 1110
-693, 2451, 2.451, 0111 1110 0111 1110
-693, 3185, 3.185, 0111 1110 1111 1110
-693, 3340, 3.34, 0111 1110 0111 1110
-693, 3830, 3.83, 0111 1110 1111 1110
-693, 4096, 4.096, 0000 0001 1000 0001
-693, 4116, 4.116, 0000 0001 0000 0001
-693, 4159, 4.159, 0111 1110 0111 1110
-707, 0, 0.0, 1111 1110 0111 1110
-707, 1, 0.001, 1000 0001 0000 0001
-707, 20, 0.02, 1000 0001 1000 0001
-707, 99, 0.099, 1111 1110 1111 1110
-707, 618, 0.618, 1111 1110 0111 1110
-707, 972, 0.972, 1111 1110 1111 1110
-707, 2068, 2.068, 1111 1110 0111 1110
-707, 2374, 2.374, 1111 1110 1111 1110
-707, 3331, 3.331, 1111 1110 0111 1110
-707, 3600, 3.6, 1111 1110 1111 1110
-708, 0, 0.0, 1111 1110 1111 1110
-708, 1, 0.001, 1000 0001 1000 0001
-708, 20, 0.02, 1000 0001 0000 0001
-708, 61, 0.061, 1111 1110 0111 1110
-708, 292, 0.292, 1111 1110 1111 1110
-708, 579, 0.579, 1111 1110 0111 1110
-708, 1182, 1.182, 1111 1110 1111 1110
-708, 1430, 1.43, 1111 1110 0111 1110
-708, 2050, 2.05, 1111 1110 1111 1110
-708, 2287, 2.287, 1111 1110 0111 1110
-708, 2918, 2.918, 1111 1110 1111 1110
-708, 3076, 3.076, 1111 1110 0111 1110
-708, 3546, 3.546, 1111 1110 1111 1110
-708, 3894, 3.894, 1111 1110 0111 1110
-709, 0, 0.0, 1111 1110 0111 1110
-709, 1, 0.001, 1000 0001 0000 0001
-709, 20, 0.02, 1000 0001 1000 0001
-709, 65, 0.065, 1111 1110 1111 1110
-709, 323, 0.323, 1111 1110 0111 1110
-709, 668, 0.668, 1111 1110 1111 1110
-709, 1263, 1.263, 1111 1110 0111 1110
-709, 1525, 1.525, 1111 1110 1111 1110
-709, 2233, 2.233, 1111 1110 0111 1110
-709, 2468, 2.468, 1111 1110 1111 1110
-709, 3148, 3.148, 1111 1110 0111 1110
-709, 3335, 3.335, 1111 1110 1111 1110
-709, 3877, 3.877, 1111 1110 0111 1110
-709, 4097, 4.097, 1000 0001 0000 0001
-709, 4116, 4.116, 1000 0001 1000 0001
-709, 4161, 4.161, 1111 1110 1111 1110
-710, 0, 0.0, 1111 1110 1111 1110
-710, 1, 0.001, 1000 0001 1000 0001
-710, 21, 0.021, 1000 0001 0000 0001
-710, 63, 0.063, 1111 1110 0111 1110
-710, 315, 0.315, 1111 1110 1111 1110
-710, 641, 0.641, 1111 1110 0111 1110
-710, 1303, 1.303, 1111 1110 1111 1110
-710, 1571, 1.571, 1111 1110 0111 1110
-710, 2247, 2.247, 1111 1110 1111 1110
-710, 2461, 2.461, 1111 1110 0111 1110
-710, 3199, 3.199, 1111 1110 1111 1110
-710, 3366, 3.366, 1111 1110 0111 1110
-710, 3842, 3.842, 1111 1110 1111 1110
-710, 4097, 4.097, 1000 0001 1000 0001
-710, 4117, 4.117, 1000 0001 0000 0001
-710, 4159, 4.159, 1111 1110 0111 1110
-729, 0, 0.0, 1111 1110 0111 1110
-729, 1, 0.001, 1000 0001 0000 0001
-729, 19, 0.019, 1000 0001 1000 0001
-729, 128, 0.128, 1111 1110 1111 1110
-729, 483, 0.483, 1111 1110 0111 1110
-729, 861, 0.861, 1111 1110 1111 1110
-729, 1600, 1.6, 1111 1110 0111 1110
-729, 1860, 1.86, 1111 1110 1111 1110
-729, 2551, 2.551, 1111 1110 0111 1110
-729, 2758, 2.758, 1111 1110 1111 1110
-729, 3503, 3.503, 1111 1110 0111 1110
-729, 3655, 3.655, 1111 1110 1111 1110
-732, 0, 0.0, 1111 1110 1111 1110
-732, 1, 0.001, 1000 0001 1000 0001
-732, 20, 0.02, 1000 0001 0000 0001
-732, 74, 0.074, 1111 1110 0111 1110
-732, 309, 0.309, 1111 1110 1111 1110
-732, 619, 0.619, 1111 1110 0111 1110
-732, 1298, 1.298, 1111 1110 1111 1110
-732, 1560, 1.56, 1111 1110 0111 1110
-732, 2263, 2.263, 1111 1110 1111 1110
-732, 2487, 2.487, 1111 1110 0111 1110
-732, 3227, 3.227, 1111 1110 1111 1110
-732, 3407, 3.407, 1111 1110 0111 1110
-732, 3979, 3.979, 1111 1110 1111 1110
-732, 4097, 4.097, 1000 0001 1000 0001
-732, 4116, 4.116, 1000 0001 0000 0001
-732, 4170, 4.17, 1111 1110 0111 1110
-770, 0, 0.0, 0111 1110 0111 1110
-770, 1, 0.001, 0000 0001 0000 0001
-770, 20, 0.02, 0000 0001 1000 0001
-770, 88, 0.088, 0111 1110 1111 1110
-770, 355, 0.355, 0111 1110 0111 1110
-770, 678, 0.678, 0111 1110 1111 1110
-770, 1333, 1.333, 0111 1110 0111 1110
-770, 1641, 1.641, 0111 1110 1111 1110
-770, 2380, 2.38, 0111 1110 0111 1110
-770, 2629, 2.629, 0111 1110 1111 1110
-770, 3375, 3.375, 0111 1110 0111 1110
-770, 3533, 3.533, 0111 1110 1111 1110
-777, 0, 0.0, 0111 1110 1111 1110
-777, 1, 0.001, 0000 0001 1000 0001
-777, 21, 0.021, 0000 0001 0000 0001
-777, 102, 0.102, 0111 1110 0111 1110
-777, 385, 0.385, 0111 1110 1111 1110
-777, 727, 0.727, 0111 1110 0111 1110
-777, 1530, 1.53, 0111 1110 1111 1110
-777, 1802, 1.802, 0111 1110 0111 1110
-777, 2635, 2.635, 0111 1110 1111 1110
-777, 2943, 2.943, 0111 1110 0111 1110
-777, 3982, 3.982, 0111 1110 1111 1110
-777, 4097, 4.097, 0000 0001 1000 0001
-777, 4117, 4.117, 0000 0001 0000 0001
-777, 4198, 4.198, 0111 1110 0111 1110
-780, 0, 0.0, 0111 1110 0111 1110
-780, 1, 0.001, 0000 0001 0000 0001
-780, 20, 0.02, 0000 0001 1000 0001
-780, 108, 0.108, 0111 1110 1111 1110
-780, 523, 0.523, 0111 1110 0111 1110
-780, 815, 0.815, 0111 1110 1111 1110
-780, 1440, 1.44, 0111 1110 0111 1110
-780, 1702, 1.702, 0111 1110 1111 1110
-780, 2333, 2.333, 0111 1110 0111 1110
-780, 2536, 2.536, 0111 1110 1111 1110
-780, 3237, 3.237, 0111 1110 0111 1110
-780, 3411, 3.411, 0111 1110 1111 1110
-780, 3955, 3.955, 0111 1110 0111 1110
-780, 4097, 4.097, 0000 0001 0000 0001
-780, 4116, 4.116, 0000 0001 1000 0001
-780, 4204, 4.204, 0111 1110 1111 1110
-781, 0, 0.0, 0111 1110 1111 1110
-781, 1, 0.001, 0000 0001 1000 0001
-781, 20, 0.02, 0000 0001 0000 0001
-781, 107, 0.107, 0111 1110 0111 1110
-781, 361, 0.361, 0111 1110 1111 1110
-781, 696, 0.696, 0111 1110 0111 1110
-781, 1374, 1.374, 0111 1110 1111 1110
-781, 1651, 1.651, 0111 1110 0111 1110
-781, 2280, 2.28, 0111 1110 1111 1110
-781, 2547, 2.547, 0111 1110 0111 1110
-781, 3317, 3.317, 0111 1110 1111 1110
-781, 3499, 3.499, 0111 1110 0111 1110
-781, 4016, 4.016, 0111 1110 1111 1110
-781, 4097, 4.097, 0000 0001 1000 0001
-781, 4116, 4.116, 0000 0001 0000 0001
-781, 4203, 4.203, 0111 1110 0111 1110
-781, 1136468, 1136.468, 0000 0000 0000 0000
-781, 1140564, 1140.564, 0111 1110 0111 1110
-785, 0, 0.0, 1111 1110 0111 1110
-785, 1, 0.001, 1000 0001 0000 0001
-785, 20, 0.02, 1000 0001 1000 0001
-785, 89, 0.089, 1111 1110 1111 1110
-785, 356, 0.356, 1111 1110 0111 1110
-785, 651, 0.651, 1111 1110 1111 1110
-785, 1292, 1.292, 1111 1110 0111 1110
-785, 1565, 1.565, 1111 1110 1111 1110
-785, 2203, 2.203, 1111 1110 0111 1110
-785, 2485, 2.485, 1111 1110 1111 1110
-785, 3215, 3.215, 1111 1110 0111 1110
-785, 3388, 3.388, 1111 1110 1111 1110
-785, 3953, 3.953, 1111 1110 0111 1110
-785, 4097, 4.097, 1000 0001 0000 0001
-785, 4116, 4.116, 1000 0001 1000 0001
-785, 4185, 4.185, 1111 1110 1111 1110
-793, 0, 0.0, 0111 1110 0111 1110
-793, 1, 0.001, 0000 0001 0000 0001
-793, 20, 0.02, 0000 0001 1000 0001
-793, 62, 0.062, 0111 1110 1111 1110
-793, 313, 0.313, 0111 1110 0111 1110
-793, 614, 0.614, 0111 1110 1111 1110
-793, 1183, 1.183, 0111 1110 0111 1110
-793, 1454, 1.454, 0111 1110 1111 1110
-793, 2076, 2.076, 0111 1110 0111 1110
-793, 2306, 2.306, 0111 1110 1111 1110
-793, 3043, 3.043, 0111 1110 0111 1110
-793, 3228, 3.228, 0111 1110 1111 1110
-793, 3736, 3.736, 0111 1110 0111 1110
-793, 4097, 4.097, 0000 0001 0000 0001
-793, 4102, 4.102, 0111 1110 1111 1110
-794, 0, 0.0, 0111 1110 1111 1110
-794, 1, 0.001, 0000 0001 1000 0001
-794, 20, 0.02, 0000 0001 0000 0001
-794, 74, 0.074, 0111 1111 0111 1110
-794, 75, 0.075, 0111 1110 0111 1110
-794, 333, 0.333, 0111 1110 1111 1110
-794, 642, 0.642, 0111 1110 0111 1110
-794, 1228, 1.228, 0111 1110 1111 1110
-794, 1515, 1.515, 0111 1110 0111 1110
-794, 2153, 2.153, 0111 1110 1111 1110
-794, 2403, 2.403, 0111 1110 0111 1110
-794, 3071, 3.071, 0111 1110 1111 1110
-794, 3251, 3.251, 0111 1110 0111 1110
-794, 3768, 3.768, 0111 1110 1111 1110
-794, 4085, 4.085, 0111 1110 0111 1110
-797, 0, 0.0, 0111 1110 0111 1110
-797, 1, 0.001, 0000 0001 0000 0001
-797, 20, 0.02, 0000 0001 1000 0001
-797, 312, 0.312, 0111 1110 1111 1110
-797, 1115, 1.115, 0111 1110 0111 1110
-797, 1447, 1.447, 0111 1110 1111 1110
-797, 2447, 2.447, 0111 1110 0111 1110
-797, 2656, 2.656, 0111 1110 1111 1110
-797, 3334, 3.334, 0111 1110 0111 1110
-797, 3628, 3.628, 0111 1110 1111 1110
-797, 4248, 4.248, 0000 0001 1000 0001
-797, 4408, 4.408, 0111 1110 1111 1110
-798, 0, 0.0, 0111 1110 1111 1110
-798, 1, 0.001, 0000 0001 1000 0001
-798, 37, 0.037, 0000 0001 0000 0001
-798, 63, 0.063, 0111 1110 0111 1110
-798, 296, 0.296, 0111 1110 1111 1110
-798, 602, 0.602, 0111 1110 0111 1110
-798, 1184, 1.184, 0111 1110 1111 1110
-798, 1436, 1.436, 0111 1110 0111 1110
-798, 2075, 2.075, 0111 1110 1111 1110
-798, 2293, 2.293, 0111 1110 0111 1110
-798, 2980, 2.98, 0111 1110 1111 1110
-798, 3154, 3.154, 0111 1110 0111 1110
-798, 3678, 3.678, 0111 1110 1111 1110
-798, 3961, 3.961, 0111 1110 0111 1110
-807, 0, 0.0, 0111 1110 0111 1110
-807, 1, 0.001, 0000 0001 0000 0001
-807, 21, 0.021, 0000 0001 1000 0001
-807, 96, 0.096, 0111 1110 1111 1110
-807, 338, 0.338, 0111 1110 0111 1110
-807, 697, 0.697, 0111 1110 1111 1110
-807, 1301, 1.301, 0111 1110 0111 1110
-807, 1576, 1.576, 0111 1110 1111 1110
-807, 2278, 2.278, 0111 1110 0111 1110
-807, 2486, 2.486, 0111 1110 1111 1110
-807, 3209, 3.209, 0111 1110 0111 1110
-807, 3377, 3.377, 0111 1110 1111 1110
-807, 3885, 3.885, 0111 1110 0111 1110
-807, 4097, 4.097, 0000 0001 0000 0001
-807, 4117, 4.117, 0000 0001 1000 0001
-807, 4192, 4.192, 0111 1110 1111 1110
-810, 0, 0.0, 0111 1110 1111 1110
-810, 1, 0.001, 0000 0001 1000 0001
-810, 20, 0.02, 0000 0001 0000 0001
-810, 62, 0.062, 0111 1110 0111 1110
-810, 334, 0.334, 0111 1110 1111 1110
-810, 668, 0.668, 0111 1110 0111 1110
-810, 1309, 1.309, 0111 1110 1111 1110
-810, 1603, 1.603, 0111 1110 0111 1110
-810, 2332, 2.332, 0111 1110 1111 1110
-810, 2571, 2.571, 0111 1110 0111 1110
-810, 3320, 3.32, 0111 1110 1111 1110
-810, 3503, 3.503, 0111 1110 0111 1110
-810, 4058, 4.058, 0111 1110 1111 1110
-810, 4097, 4.097, 0000 0001 1000 0001
-810, 4116, 4.116, 0000 0001 0000 0001
-810, 4158, 4.158, 0111 1110 0111 1110
-812, 0, 0.0, 1111 1110 0111 1110
-812, 1, 0.001, 1000 0001 0000 0001
-812, 20, 0.02, 1000 0001 1000 0001
-812, 101, 0.101, 1111 1110 1111 1110
-812, 364, 0.364, 1111 1110 0111 1110
-812, 671, 0.671, 1111 1110 1111 1110
-812, 1364, 1.364, 1111 1110 0111 1110
-812, 1624, 1.624, 1111 1110 1111 1110
-812, 2497, 2.497, 1111 1110 0111 1110
-812, 2724, 2.724, 1111 1110 1111 1110
-812, 3650, 3.65, 1111 1110 0111 1110
-812, 3882, 3.882, 1111 1110 1111 1110
-826, 0, 0.0, 0111 1110 1111 1110
-826, 1, 0.001, 0000 0001 1000 0001
-826, 20, 0.02, 0000 0001 0000 0001
-826, 61, 0.061, 0111 1110 0111 1110
-826, 258, 0.258, 0111 1110 1111 1110
-826, 1049, 1.049, 0111 1110 0111 1110
-826, 1697, 1.697, 0111 1110 1111 1110
-826, 1936, 1.936, 0111 1110 0111 1110
-826, 2543, 2.543, 0111 1110 1111 1110
-826, 2743, 2.743, 0111 1110 0111 1110
-826, 3434, 3.434, 0111 1110 1111 1110
-826, 3582, 3.582, 0111 1110 0111 1110
-826, 4066, 4.066, 0111 1110 1111 1110
-826, 4097, 4.097, 0000 0001 1000 0001
-826, 4116, 4.116, 0000 0001 0000 0001
-826, 4157, 4.157, 0111 1110 0111 1110
-829, 0, 0.0, 0111 1110 0111 1110
-829, 1, 0.001, 0000 0001 0000 0001
-829, 46, 0.046, 0000 0001 1000 0001
-829, 89, 0.089, 0111 1110 1111 1110
-829, 323, 0.323, 0111 1110 0111 1110
-829, 665, 0.665, 0111 1110 1111 1110
-829, 1243, 1.243, 0111 1110 0111 1110
-829, 1524, 1.524, 0111 1110 1111 1110
-829, 2159, 2.159, 0111 1110 0111 1110
-829, 2385, 2.385, 0111 1110 1111 1110
-829, 3041, 3.041, 0111 1110 0111 1110
-829, 3213, 3.213, 0111 1110 1111 1110
-829, 3739, 3.739, 0111 1110 0111 1110
-829, 4022, 4.022, 0111 1110 1111 1110
-831, 0, 0.0, 1000 0000 1000 0001
-831, 1, 0.001, 1000 0001 1000 0001
-831, 20, 0.02, 1000 0001 0000 0001
-831, 64, 0.064, 1111 1110 0111 1110
-831, 279, 0.279, 1111 1110 1111 1110
-831, 606, 0.606, 1111 1110 0111 1110
