missed packet number, sample offset, latency (ms), sample
-276, 692794, 692.794, 0111 1110 1111 1110
-276, 693077, 693.077, 0111 1110 0111 1110
-276, 693705, 693.705, 0111 1110 1111 1110
-276, 693961, 693.961, 0111 1110 0111 1110
-276, 694706, 694.706, 0111 1110 1111 1110
-276, 694761, 694.761, 0111 1110 0111 1110
-277, 0, 0.0, 0111 1110 0111 1110
-277, 1, 0.001, 0000 0001 0000 0001
-277, 21, 0.021, 0000 0001 1000 0001
-277, 120, 0.12, 0111 1110 1111 1110
-277, 469, 0.469, 0111 1110 0111 1110
-277, 807, 0.807, 0111 1110 1111 1110
-277, 1455, 1.455, 0111 1110 0111 1110
-277, 1711, 1.711, 0111 1110 1111 1110
-277, 2384, 2.384, 0111 1110 0111 1110
-277, 2582, 2.582, 0111 1110 1111 1110
-277, 3287, 3.287, 0111 1110 0111 1110
-277, 3440, 3.44, 0111 1110 1111 1110
-277, 4007, 4.007, 0111 1110 0111 1110
-277, 4097, 4.097, 0000 0001 0000 0001
-277, 4117, 4.117, 0000 0001 1000 0001
-277, 4216, 4.216, 0111 1110 1111 1110
-279, 0, 0.0, 1111 1110 1111 1110
-279, 1, 0.001, 1000 0001 1000 0001
-279, 20, 0.02, 1000 0001 0000 0001
-279, 68, 0.068, 1111 1110 0111 1110
-279, 293, 0.293, 1111 1110 1111 1110
-279, 612, 0.612, 1111 1110 0111 1110
-279, 1180, 1.18, 1111 1110 1111 1110
-279, 1450, 1.45, 1111 1110 0111 1110
-279, 2081, 2.081, 1111 1110 1111 1110
-279, 2314, 2.314, 1111 1110 0111 1110
-279, 3004, 3.004, 1111 1110 1111 1110
-279, 3188, 3.188, 1111 1110 0111 1110
-279, 3772, 3.772, 1111 1110 1111 1110
-279, 4038, 4.038, 1111 1110 0111 1110
-279, 426098, 426.098, 0000 0000 0000 0000
-279, 430194, 430.194, 1111 1110 0111 1110
-279, 437921, 437.921, 0000 0000 0000 0000
-279, 446113, 446.113, 1111 1110 0111 1110
-281, 0, 0.0, 0111 1110 0111 1110
-281, 1, 0.001, 0000 0001 0000 0001
-281, 20, 0.02, 0000 0001 1000 0001
-281, 87, 0.087, 0111 1110 1111 1110
-281, 330, 0.33, 0111 1110 0111 1110
-281, 666, 0.666, 0111 1110 1111 1110
-281, 1304, 1.304, 0111 1110 0111 1110
-281, 1589, 1.589, 0111 1110 1111 1110
-281, 2260, 2.26, 0111 1110 0111 1110
-281, 2510, 2.51, 0111 1110 1111 1110
-281, 3236, 3.236, 0111 1110 0111 1110
-281, 3418, 3.418, 0111 1110 1111 1110
-281, 3952, 3.952, 0111 1110 0111 1110
-281, 4097, 4.097, 0000 0001 0000 0001
-281, 4116, 4.116, 0000 0001 1000 0001
-281, 4183, 4.183, 0111 1110 1111 1110
-282, 0, 0.0, 0111 1110 1111 1110
-282, 1, 0.001, 0000 0001 1000 0001
-282, 20, 0.02, 0000 0001 0000 0001
-282, 63, 0.063, 0111 1110 0111 1110
-282, 310, 0.31, 0111 1110 1111 1110
-282, 680, 0.68, 0111 1110 0111 1110
-282, 1368, 1.368, 0111 1110 1111 1110
-282, 1647, 1.647, 0111 1110 0111 1110
-282, 2309, 2.309, 0111 1110 1111 1110
-282, 2518, 2.518, 0111 1110 0111 1110
-282, 3241, 3.241, 0111 1110 1111 1110
-282, 3392, 3.392, 0111 1110 0111 1110
-282, 3972, 3.972, 0111 1110 1111 1110
-282, 4097, 4.097, 0000 0001 1000 0001
-282, 4116, 4.116, 0000 0001 0000 0001
-282, 4159, 4.159, 0111 1110 0111 1110
-289, 0, 0.0, 0111 1110 0111 1110
-289, 1, 0.001, 0000 0001 0000 0001
-289, 20, 0.02, 0000 0001 1000 0001
-289, 76, 0.076, 0111 1110 1111 1110
-289, 308, 0.308, 0111 1110 0111 1110
-289, 632, 0.632, 0111 1110 1111 1110
-289, 1216, 1.216, 0111 1110 0111 1110
-289, 1468, 1.468, 0111 1110 1111 1110
-289, 2049, 2.049, 0111 1110 0111 1110
-289, 2295, 2.295, 0111 1110 1111 1110
-289, 2954, 2.954, 0111 1110 0111 1110
-289, 3119, 3.119, 0111 1110 1111 1110
-289, 3709, 3.709, 0111 1110 0111 1110
-289, 3934, 3.934, 0111 1110 1111 1110
-290, 0, 0.0, 0111 1110 1111 1110
-290, 1, 0.001, 0000 0001 1000 0001
-290, 20, 0.02, 0000 0001 0000 0001
-290, 67, 0.067, 0111 1110 0111 1110
-290, 308, 0.308, 0111 1110 1111 1110
-290, 624, 0.624, 0111 1110 0111 1110
-290, 1235, 1.235, 0111 1110 1111 1110
-290, 1509, 1.509, 0111 1110 0111 1110
-290, 2211, 2.211, 0111 1110 1111 1110
-290, 2424, 2.424, 0111 1110 0111 1110
-290, 3105, 3.105, 0111 1110 1111 1110
-290, 3270, 3.27, 0111 1110 0111 1110
-290, 3772, 3.772, 0111 1110 1111 1110
-290, 4097, 4.097, 0000 0001 1000 0001
-290, 4112, 4.112, 0111 1110 0111 1110
-291, 0, 0.0, 0111 1110 0111 1110
-291, 1, 0.001, 0000 0001 0000 0001
-291, 77, 0.077, 0111 1110 0111 1110
-291, 233, 0.233, 0111 1110 1111 1110
-291, 296, 0.296, 0111 1110 0111 1110
-291, 601, 0.601, 0111 1110 1111 1110
-291, 1163, 1.163, 0111 1110 0111 1110
-291, 1422, 1.422, 0111 1110 1111 1110
-291, 2000, 2.0, 0111 1110 0111 1110
-291, 2219, 2.219, 0111 1110 1111 1110
-291, 2878, 2.878, 0111 1110 0111 1110
-291, 3058, 3.058, 0111 1110 1111 1110
-291, 3734, 3.734, 0111 1110 0111 1110
-291, 3885, 3.885, 0111 1110 1111 1110
-299, 0, 0.0, 1111 1110 1111 1110
-299, 1, 0.001, 1000 0001 1000 0001
-299, 20, 0.02, 1000 0001 0000 0001
-299, 61, 0.061, 1111 1110 0111 1110
-299, 303, 0.303, 1111 1110 1111 1110
-299, 610, 0.61, 1111 1110 0111 1110
-299, 1214, 1.214, 1111 1110 1111 1110
-299, 1511, 1.511, 1111 1110 0111 1110
-299, 2107, 2.107, 1111 1110 1111 1110
-299, 2323, 2.323, 1111 1110 0111 1110
-299, 2948, 2.948, 1111 1110 1111 1110
-299, 3134, 3.134, 1111 1110 0111 1110
-299, 3787, 3.787, 1111 1110 1111 1110
-299, 3972, 3.972, 1111 1110 0111 1110
-301, 0, 0.0, 0111 1110 0111 1110
-301, 1, 0.001, 0000 0001 0000 0001
-301, 21, 0.021, 0000 0001 1000 0001
-301, 72, 0.072, 0111 1110 1111 1110
-301, 299, 0.299, 0111 1110 0111 1110
-301, 616, 0.616, 0111 1110 1111 1110
-301, 1205, 1.205, 0111 1110 0111 1110
-301, 1478, 1.478, 0111 1110 1111 1110
-301, 2110, 2.11, 0111 1110 0111 1110
-301, 2347, 2.347, 0111 1110 1111 1110
-301, 3004, 3.004, 0111 1110 0111 1110
-301, 3182, 3.182, 0111 1110 1111 1110
-301, 3714, 3.714, 0111 1110 0111 1110
-301, 4035, 4.035, 0111 1110 1111 1110
-301, 1225637, 1225.637, 0000 0000 0000 0000
-301, 1229733, 1229.733, 0111 1110 1111 1110
-301, 1229975, 1229.975, 0000 0000 0000 0000
-301, 1234071, 1234.071, 0111 1110 1111 1110
-306, 0, 0.0, 0111 1110 1111 1110
-306, 1, 0.001, 0000 0001 1000 0001
-306, 20, 0.02, 0000 0001 0000 0001
-306, 71, 0.071, 0111 1110 0111 1110
-306, 419, 0.419, 0111 1110 1111 1110
-306, 749, 0.749, 0111 1110 0111 1110
-306, 1418, 1.418, 0111 1110 1111 1110
-306, 1688, 1.688, 0111 1110 0111 1110
-306, 2490, 2.49, 0111 1110 1111 1110
-306, 2790, 2.79, 0111 1110 0111 1110
-306, 3643, 3.643, 0111 1110 1111 1110
-306, 3818, 3.818, 0111 1110 0111 1110
-325, 0, 0.0, 0111 1110 0111 1110
-325, 1, 0.001, 0000 0001 0000 0001
-325, 20, 0.02, 0000 0001 1000 0001
-325, 61, 0.061, 0111 1110 1111 1110
-325, 355, 0.355, 0111 1110 0111 1110
-325, 695, 0.695, 0111 1110 1111 1110
-325, 1269, 1.269, 0111 1110 0111 1110
-325, 1557, 1.557, 0111 1110 1111 1110
-325, 2300, 2.3, 0111 1110 0111 1110
-325, 2549, 2.549, 0111 1110 1111 1110
-325, 3428, 3.428, 0111 1110 0111 1110
-325, 3635, 3.635, 0111 1110 1111 1110
-330, 0, 0.0, 0111 1110 1111 1110
-330, 1, 0.001, 0000 0001 1000 0001
-330, 20, 0.02, 0000 0001 0000 0001
-330, 120, 0.12, 0111 1110 0111 1110
-330, 491, 0.491, 0111 1110 1111 1110
-330, 839, 0.839, 0111 1110 0111 1110
-330, 1646, 1.646, 0111 1110 1111 1110
-330, 1941, 1.941, 0111 1110 0111 1110
-330, 2871, 2.871, 0111 1110 1111 1110
-330, 3090, 3.09, 0111 1110 0111 1110
-330, 3754, 3.754, 0111 1110 1111 1110
-330, 4097, 4.097, 0000 0001 1000 0001
-330, 4116, 4.116, 0000 0001 0000 0001
-330, 4148, 4.148, 0111 1110 0111 1110
-331, 0, 0.0, 0111 1110 0111 1110
-331, 1, 0.001, 0000 0001 0000 0001
-331, 20, 0.02, 0000 0001 1000 0001
-331, 142, 0.142, 0111 1110 1111 1110
-331, 512, 0.512, 0111 1110 0111 1110
-331, 1098, 1.098, 0111 1110 1111 1110
-331, 1959, 1.959, 0111 1110 0111 1110
-331, 2158, 2.158, 0111 1110 1111 1110
-331, 2843, 2.843, 0111 1110 0111 1110
-331, 3025, 3.025, 0111 1110 1111 1110
-331, 3612, 3.612, 0111 1110 0111 1110
-331, 3955, 3.955, 0111 1110 1111 1110
-333, 0, 0.0, 1111 1110 1111 1110
-333, 1, 0.001, 1000 0001 1000 0001
-333, 21, 0.021, 1000 0001 0000 0001
-333, 111, 0.111, 1111 1110 0111 1110
-333, 414, 0.414, 1111 1110 1111 1110
-333, 799, 0.799, 1111 1110 0111 1110
-333, 1587, 1.587, 1111 1110 1111 1110
-333, 1598, 1.598, 1111 1110 0111 1110
-333, 1602, 1.602, 1111 1110 1111 1110
-333, 1873, 1.873, 1111 1110 0111 1110
-333, 2637, 2.637, 1111 1110 1111 1110
-333, 2862, 2.862, 1111 1110 0111 1110
-333, 3632, 3.632, 1111 1110 1111 1110
-333, 3768, 3.768, 1111 1110 0111 1110
-335, 0, 0.0, 0111 1110 0111 1110
-335, 1, 0.001, 0000 0001 0000 0001
-335, 20, 0.02, 0000 0001 1000 0001
-335, 60, 0.06, 0111 1110 1111 1110
-335, 310, 0.31, 0111 1110 0111 1110
-335, 631, 0.631, 0111 1110 1111 1110
-335, 1248, 1.248, 0111 1110 0111 1110
-335, 1542, 1.542, 0111 1110 1111 1110
-335, 2163, 2.163, 0111 1110 0111 1110
-335, 2391, 2.391, 0111 1110 1111 1110
-335, 3115, 3.115, 0111 1110 0111 1110
-335, 3278, 3.278, 0111 1110 1111 1110
-335, 3773, 3.773, 0111 1110 0111 1110
-335, 4097, 4.097, 0000 0001 0000 0001
-335, 4116, 4.116, 0000 0001 1000 0001
-335, 4128, 4.128, 0111 1110 1111 1110
-335, 1145427, 1145.427, 0000 0000 0000 0000
-335, 1149523, 1149.523, 0111 1110 1111 1110
-335, 1159787, 1159.787, 0000 0000 0000 0000
-335, 1167979, 1167.979, 0111 1110 1111 1110
-337, 0, 0.0, 1111 1110 1111 1110
-337, 1, 0.001, 1000 0001 1000 0001
-337, 20, 0.02, 1000 0001 0000 0001
-337, 169, 0.169, 1111 1110 0111 1110
-337, 699, 0.699, 1111 1110 1111 1110
-337, 1335, 1.335, 1111 1110 0111 1110
-337, 2350, 2.35, 1111 1110 1111 1110
-337, 2557, 2.557, 1111 1110 0111 1110
-337, 3199, 3.199, 1111 1110 1111 1110
-337, 3579, 3.579, 1111 1110 0111 1110
-337, 4179, 4.179, 1000 0001 0000 0001
-337, 4265, 4.265, 1111 1110 0111 1110
-339, 0, 0.0, 0111 1110 0111 1110
-339, 1, 0.001, 0000 0001 0000 0001
-339, 20, 0.02, 0000 0001 1000 0001
-339, 61, 0.061, 0111 1110 1111 1110
-339, 286, 0.286, 0111 1110 0111 1110
-339, 589, 0.589, 0111 1110 1111 1110
-339, 1144, 1.144, 0111 1110 0111 1110
-339, 1424, 1.424, 0111 1110 1111 1110
-339, 2034, 2.034, 0111 1110 0111 1110
-339, 2278, 2.278, 0111 1110 1111 1110
-339, 2916, 2.916, 0111 1110 0111 1110
-339, 3090, 3.09, 0111 1110 1111 1110
-339, 3799, 3.799, 0111 1110 0111 1110
-339, 3972, 3.972, 0111 1110 1111 1110
-341, 0, 0.0, 1111 1110 1111 1110
-341, 1, 0.001, 1000 0001 1000 0001
-341, 20, 0.02, 1000 0001 0000 0001
-341, 111, 0.111, 1111 1110 0111 1110
-341, 437, 0.437, 1111 1110 1111 1110
-341, 741, 0.741, 1111 1110 0111 1110
-341, 1401, 1.401, 1111 1110 1111 1110
-341, 1682, 1.682, 1111 1110 0111 1110
-341, 2377, 2.377, 1111 1110 1111 1110
-341, 2575, 2.575, 1111 1110 0111 1110
-341, 3271, 3.271, 1111 1110 1111 1110
-341, 3452, 3.452, 1111 1110 0111 1110
-341, 4004, 4.004, 1111 1110 1111 1110
-341, 4097, 4.097, 1000 0001 1000 0001
-341, 4116, 4.116, 1000 0001 0000 0001
-341, 4207, 4.207, 1111 1110 0111 1110
-342, 0, 0.0, 1000 0001 0000 0001
-342, 20, 0.02, 1000 0001 1000 0001
-342, 229, 0.229, 1111 1110 1111 1110
-342, 593, 0.593, 1111 1110 0111 1110
-342, 1024, 1.024, 1111 1110 1111 1110
-342, 1774, 1.774, 1111 1110 0111 1110
-342, 2001, 2.001, 1111 1110 1111 1110
-342, 2698, 2.698, 1111 1110 0111 1110
-342, 2870, 2.87, 1111 1110 1111 1110
-342, 3340, 3.34, 1111 1110 0111 1110
-342, 3690, 3.69, 1111 1110 1111 1110
-344, 0, 0.0, 0111 1110 1111 1110
-344, 1, 0.001, 0000 0001 1000 0001
-344, 20, 0.02, 0000 0001 0000 0001
-344, 114, 0.114, 0111 1110 0111 1110
-344, 487, 0.487, 0111 1110 1111 1110
-344, 818, 0.818, 0111 1110 0111 1110
-344, 1459, 1.459, 0111 1110 1111 1110
-344, 1694, 1.694, 0111 1110 0111 1110
-344, 2330, 2.33, 0111 1110 1111 1110
-344, 2534, 2.534, 0111 1110 0111 1110
-344, 3233, 3.233, 0111 1110 1111 1110
-344, 3376, 3.376, 0111 1110 0111 1110
-344, 3873, 3.873, 0111 1110 1111 1110
-344, 4097, 4.097, 0000 0001 1000 0001
-344, 4116, 4.116, 0000 0001 0000 0001
-344, 4193, 4.193, 0111 1110 0111 1110
-345, 0, 0.0, 0111 1110 0111 1110
-345, 1, 0.001, 0000 0001 0000 0001
-345, 20, 0.02, 0000 0001 1000 0001
-345, 73, 0.073, 0111 1110 1111 1110
-345, 325, 0.325, 0111 1110 0111 1110
-345, 647, 0.647, 0111 1110 1111 1110
-345, 1303, 1.303, 0111 1110 0111 1110
-345, 1546, 1.546, 0111 1110 1111 1110
-345, 2223, 2.223, 0111 1110 0111 1110
-345, 2447, 2.447, 0111 1110 1111 1110
-345, 3181, 3.181, 0111 1110 0111 1110
-345, 3329, 3.329, 0111 1110 1111 1110
-345, 3842, 3.842, 0111 1110 0111 1110
-345, 4097, 4.097, 0000 0001 0000 0001
-345, 4116, 4.116, 0000 0001 1000 0001
-345, 4168, 4.168, 0111 1110 1111 1110
-346, 0, 0.0, 0000 0001 1000 0001
-346, 20, 0.02, 0000 0001 0000 0001
-346, 89, 0.089, 0111 1110 0111 1110
-346, 360, 0.36, 0111 1110 1111 1110
-346, 661, 0.661, 0111 1110 0111 1110
-346, 1254, 1.254, 0111 1110 1111 1110
-346, 1516, 1.516, 0111 1110 0111 1110
-346, 2180, 2.18, 0111 1110 1111 1110
-346, 2424, 2.424, 0111 1110 0111 1110
-346, 3313, 3.313, 0111 1110 1111 1110
-346, 3540, 3.54, 0111 1110 0111 1110
-346, 4093, 4.093, 0111 1110 1111 1110
-346, 4096, 4.096, 0000 0001 1000 0001
-346, 4116, 4.116, 0000 0001 0000 0001
-346, 4185, 4.185, 0111 1110 0111 1110
-347, 0, 0.0, 0111 1110 0111 1110
-347, 1, 0.001, 0000 0001 0000 0001
-347, 21, 0.021, 0000 0001 1000 0001
-347, 71, 0.071, 0111 1110 1111 1110
-347, 301, 0.301, 0111 1110 0111 1110
-347, 638, 0.638, 0111 1110 1111 1110
-347, 1231, 1.231, 0111 1110 0111 1110
-347, 1498, 1.498, 0111 1110 1111 1110
-347, 2146, 2.146, 0111 1110 0111 1110
-347, 2373, 2.373, 0111 1110 1111 1110
-347, 3064, 3.064, 0111 1110 0111 1110
-347, 3234, 3.234, 0111 1110 1111 1110
-347, 3742, 3.742, 0111 1110 0111 1110
-347, 4097, 4.097, 0111 1110 1111 1110
-348, 0, 0.0, 0000 0001 1000 0001
-348, 24, 0.024, 0000 0001 0000 0001
-348, 74, 0.074, 0111 1110 0111 1110
-348, 340, 0.34, 0111 1110 1111 1110
-348, 638, 0.638, 0111 1110 0111 1110
-348, 1239, 1.239, 0111 1110 1111 1110
-348, 1514, 1.514, 0111 1110 0111 1110
-348, 2186, 2.186, 0111 1110 1111 1110
-348, 2427, 2.427, 0111 1110 0111 1110
-348, 3152, 3.152, 0111 1110 1111 1110
-348, 3350, 3.35, 0111 1110 0111 1110
-348, 3936, 3.936, 0111 1110 1111 1110
-348, 4096, 4.096, 0000 0001 1000 0001
-348, 4120, 4.12, 0000 0001 0000 0001
-348, 4170, 4.17, 0111 1110 0111 1110
-360, 0, 0.0, 1111 1110 0111 1110
-360, 1, 0.001, 1000 0001 0000 0001
-360, 20, 0.02, 1000 0001 1000 0001
-360, 63, 0.063, 1111 1110 1111 1110
-360, 267, 0.267, 1111 1110 0111 1110
-360, 584, 0.584, 1111 1110 1111 1110
-360, 1149, 1.149, 1111 1110 0111 1110
-360, 1420, 1.42, 1111 1110 1111 1110
-360, 2010, 2.01, 1111 1110 0111 1110
-360, 2229, 2.229, 1111 1110 1111 1110
-360, 2854, 2.854, 1111 1110 0111 1110
-360, 3039, 3.039, 1111 1110 1111 1110
-360, 3709, 3.709, 1111 1110 0111 1110
-360, 3843, 3.843, 1111 1110 1111 1110
-361, 0, 0.0, 1111 1110 0111 1110
-361, 1, 0.001, 1000 0001 0000 0001
-361, 20, 0.02, 1000 0001 1000 0001
-361, 108, 0.108, 1111 1110 1111 1110
-361, 3593, 3.593, 1111 1110 0111 1110
-361, 3672, 3.672, 1111 1110 1111 1110
-361, 4190, 4.19, 1000 0001 1000 0001
-361, 4204, 4.204, 1111 1110 1111 1110
-364, 0, 0.0, 1111 1110 1111 1110
-364, 1, 0.001, 1000 0001 1000 0001
-364, 20, 0.02, 1000 0001 0000 0001
-364, 186, 0.186, 1111 1110 0111 1110
-364, 533, 0.533, 1111 1110 1111 1110
-364, 849, 0.849, 1111 1110 0111 1110
-364, 1674, 1.674, 1111 1110 1111 1110
-364, 1942, 1.942, 1111 1110 0111 1110
-364, 2754, 2.754, 1111 1110 1111 1110
-364, 2928, 2.928, 1111 1110 0111 1110
-364, 3398, 3.398, 1111 1110 1111 1110
-364, 3740, 3.74, 1111 1110 0111 1110
-364, 4252, 4.252, 1000 0001 0000 0001
-364, 4282, 4.282, 1111 1110 0111 1110
-365, 0, 0.0, 1111 1110 0111 1110
-365, 1, 0.001, 1000 0001 0000 0001
-365, 20, 0.02, 1000 0001 1000 0001
-365, 66, 0.066, 1111 1110 1111 1110
-365, 381, 0.381, 1111 1110 0111 1110
-365, 742, 0.742, 1111 1110 1111 1110
-365, 1408, 1.408, 1111 1110 0111 1110
-365, 1683, 1.683, 1111 1110 1111 1110
-365, 2330, 2.33, 1111 1110 0111 1110
-365, 2517, 2.517, 1111 1110 1111 1110
-365, 3177, 3.177, 1111 1110 0111 1110
-365, 3338, 3.338, 1111 1110 1111 1110
-365, 3895, 3.895, 1111 1110 0111 1110
-365, 4097, 4.097, 1000 0001 0000 0001
-365, 4116, 4.116, 1000 0001 1000 0001
-365, 4162, 4.162, 1111 1110 1111 1110
-367, 0, 0.0, 0111 1110 1111 1110
-367, 1, 0.001, 0000 0001 1000 0001
-367, 20, 0.02, 0000 0001 0000 0001
-367, 239, 0.239, 0111 1110 0111 1110
-367, 936, 0.936, 0111 1110 1111 1110
-367, 1240, 1.24, 0111 1110 0111 1110
-367, 1889, 1.889, 0111 1110 1111 1110
-367, 2088, 2.088, 0111 1110 0111 1110
-367, 2808, 2.808, 0111 1110 1111 1110
-367, 3003, 3.003, 0111 1110 0111 1110
-367, 3589, 3.589, 0111 1110 1111 1110
-367, 3903, 3.903, 0111 1110 0111 1110
-367, 905089, 905.089, 0000 0000 0000 0000
-367, 909185, 909.185, 0111 1110 0111 1110
-367, 910622, 910.622, 0000 0000 0000 0000
-367, 914718, 914.718, 0111 1110 0111 1110
-367, 916405, 916.405, 0000 0000 0000 0000
-367, 920501, 920.501, 0111 1110 0111 1110
-373, 0, 0.0, 1111 1110 0111 1110
-373, 1, 0.001, 1000 0001 0000 0001
-373, 20, 0.02, 1000 0001 1000 0001
-373, 60, 0.06, 1111 1110 1111 1110
-373, 292, 0.292, 1111 1110 0111 1110
-373, 610, 0.61, 1111 1110 1111 1110
-373, 1154, 1.154, 1111 1110 0111 1110
-373, 1416, 1.416, 1111 1110 1111 1110
-373, 2024, 2.024, 1111 1110 0111 1110
-373, 2244, 2.244, 1111 1110 1111 1110
-373, 2866, 2.866, 1111 1110 0111 1110
-373, 3041, 3.041, 1111 1110 1111 1110
-373, 3746, 3.746, 1111 1110 0111 1110
-373, 3907, 3.907, 1111 1110 1111 1110
-377, 0, 0.0, 0111 0000 1000 1110
-377, 1, 0.001, 0000 0001 1000 0001
-377, 20, 0.02, 0000 0001 0000 0001
-377, 62, 0.062, 0111 1110 0111 1110
-377, 267, 0.267, 0111 1110 1111 1110
-377, 569, 0.569, 0111 1110 0111 1110
-377, 1098, 1.098, 0111 1110 1111 1110
-377, 1377, 1.377, 0111 1110 0111 1110
-377, 1973, 1.973, 0111 1110 1111 1110
-377, 2208, 2.208, 0111 1110 0111 1110
-377, 2871, 2.871, 0111 1110 1111 1110
-377, 3045, 3.045, 0111 1110 0111 1110
-377, 3704, 3.704, 0111 1110 1111 1110
-377, 3855, 3.855, 0111 1110 0111 1110
-382, 0, 0.0, 0111 1110 0111 1110
-382, 1, 0.001, 0000 0001 0000 0001
-382, 20, 0.02, 0000 0001 1000 0001
-382, 110, 0.11, 0111 1110 1111 1110
-382, 445, 0.445, 0111 1110 0111 1110
-382, 770, 0.77, 0111 1110 1111 1110
-382, 1358, 1.358, 0111 1110 0111 1110
-382, 1360, 1.36, 0111 1110 1111 1110
-382, 1362, 1.362, 0111 1110 0111 1110
-382, 1621, 1.621, 0111 1110 1111 1110
-382, 2752, 2.752, 0111 1110 0111 1110
-382, 3246, 3.246, 0111 1110 1111 1110
-382, 4135, 4.135, 0000 0001 1000 0001
-382, 4206, 4.206, 0111 1110 1111 1110
-392, 0, 0.0, 1111 1110 1111 1110
-392, 1, 0.001, 1000 0001 1000 0001
-392, 21, 0.021, 1000 0001 0000 0001
-392, 87, 0.087, 1111 1110 0111 1110
-392, 357, 0.357, 1111 1110 1111 1110
-392, 653, 0.653, 1111 1110 0111 1110
-392, 1187, 1.187, 1111 1110 1111 1110
-392, 1456, 1.456, 1111 1110 0111 1110
-392, 2136, 2.136, 1111 1110 1111 1110
-392, 2342, 2.342, 1111 1110 0111 1110
-392, 3145, 3.145, 1111 1110 1111 1110
-392, 3299, 3.299, 1111 1110 0111 1110
-392, 3781, 3.781, 1111 1110 1111 1110
-392, 4097, 4.097, 1000 0001 1000 0001
-392, 4117, 4.117, 1000 0001 0000 0001
-392, 4125, 4.125, 1111 1110 0111 1110
-397, 0, 0.0, 1111 1110 0111 1110
-397, 1, 0.001, 1000 0001 0000 0001
-397, 20, 0.02, 1000 0001 1000 0001
-397, 75, 0.075, 1111 1110 1111 1110
-397, 323, 0.323, 1111 1110 0111 1110
-397, 650, 0.65, 1111 1110 1111 1110
-397, 1503, 1.503, 1111 1110 0111 1110
-397, 1794, 1.794, 1111 1110 1111 1110
-397, 2480, 2.48, 1111 1110 0111 1110
-397, 2680, 2.68, 1111 1110 1111 1110
-397, 3419, 3.419, 1111 1110 0111 1110
-397, 3604, 3.604, 1111 1110 1111 1110
-397, 4099, 4.099, 1000 0001 0000 0001
-397, 4116, 4.116, 1000 0001 1000 0001
-397, 4171, 4.171, 1111 1110 1111 1110
-401, 0, 0.0, 0111 1110 1111 1110
-401, 1, 0.001, 0000 0001 1000 0001
-401, 20, 0.02, 0000 0001 0000 0001
-401, 75, 0.075, 0111 1110 0111 1110
-401, 329, 0.329, 0111 1110 1111 1110
-401, 654, 0.654, 0111 1110 0111 1110
-401, 1216, 1.216, 0111 1110 1111 1110
-401, 1501, 1.501, 0111 1110 0111 1110
-401, 2204, 2.204, 0111 1110 1111 1110
-401, 2442, 2.442, 0111 1110 0111 1110
-401, 3142, 3.142, 0111 1110 1111 1110
-401, 3319, 3.319, 0111 1110 0111 1110
-401, 3855, 3.855, 0111 1110 1111 1110
-401, 4097, 4.097, 0000 0001 1000 0001
-401, 4116, 4.116, 0000 0001 0000 0001
-401, 4171, 4.171, 0111 1110 0111 1110
-402, 0, 0.0, 0111 1110 0111 1110
-402, 1, 0.001, 0000 0001 0000 0001
-402, 21, 0.021, 0000 0001 1000 0001
-402, 62, 0.062, 0111 1110 1111 1110
-402, 300, 0.3, 0111 1110 0111 1110
-402, 620, 0.62, 0111 1110 1111 1110
-402, 1264, 1.264, 0111 1110 0111 1110
-402, 1529, 1.529, 0111 1110 1111 1110
-402, 2263, 2.263, 0111 1110 0111 1110
-402, 2500, 2.5, 0111 1110 1111 1110
-402, 3287, 3.287, 0111 1110 0111 1110
-402, 3465, 3.465, 0111 1110 1111 1110
-402, 4013, 4.013, 0111 1110 0111 1110
-402, 4097, 4.097, 0000 0001 0000 0001
-402, 4117, 4.117, 0000 0001 1000 0001
-402, 4158, 4.158, 0111 1110 1111 1110
-404, 0, 0.0, 1111 1110 1111 1110
-404, 1, 0.001, 1000 0001 1000 0001
-404, 20, 0.02, 1000 0001 0000 0001
-404, 146, 0.146, 1111 1110 0111 1110
-404, 449, 0.449, 1111 1110 1111 1110
-404, 796, 0.796, 1111 1110 0111 1110
-404, 1513, 1.513, 1111 1110 1111 1110
-404, 1775, 1.775, 1111 1110 0111 1110
-404, 2567, 2.567, 1111 1110 1111 1110
-404, 2801, 2.801, 1111 1110 0111 1110
-404, 3597, 3.597, 1111 1110 1111 1110
-404, 3765, 3.765, 1111 1110 0111 1110
-404, 640192, 640.192, 0000 0000 0000 0000
-404, 644288, 644.288, 1111 1110 0111 1110
-404, 648437, 648.437, 0000 0000 0000 0000
-404, 656629, 656.629, 1111 1110 0111 1110
-414, 0, 0.0, 0111 1110 0111 1110
-414, 1, 0.001, 0000 0001 0000 0001
-414, 20, 0.02, 0000 0001 1000 0001
-414, 70, 0.07, 0111 1110 1111 1110
-414, 323, 0.323, 0111 1110 0111 1110
-414, 743, 0.743, 0111 1110 1111 1110
-414, 1388, 1.388, 0111 1110 0111 1110
-414, 1651, 1.651, 0111 1110 1111 1110
-414, 2318, 2.318, 0111 1110 0111 1110
-414, 2526, 2.526, 0111 1110 1111 1110
-414, 3303, 3.303, 0111 1110 0111 1110
-414, 3465, 3.465, 0111 1110 1111 1110
-414, 4041, 4.041, 0111 1110 0111 1110
-414, 4097, 4.097, 0000 0001 0000 0001
-414, 4116, 4.116, 0000 0001 1000 0001
-414, 4166, 4.166, 0111 1110 1111 1110
